source_type,source_key,entity_group,reason,current_evidence,dependencies,related_human_decision,question_id,notes
media,asset:images/abatible.jpg,page:residencial.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['CATEGORY_PAGE'],page:residencial.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/abrigo.jpg,page:equipos-y-accesorios-para-anden-de-carga.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['CATEGORY_PAGE'],page:equipos-y-accesorios-para-anden-de-carga.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/acanalada.jpg,page:puerta-de-acero-acanalado-modelos-524.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puerta-de-acero-acanalado-modelos-524.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/accesorios.jpg,"page:doorlock.php,receptor-para-control-vehiculos.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 2 pagina(s) ['BRAND_PAGE', 'CATEGORY_PAGE']","page:doorlock.php,receptor-para-control-vehiculos.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/accesorios.png,page:accesorios.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:accesorios.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/accesspro.jpg,"page:accesspro-fs1000speed.php,q-silent-max-eagle-3-4-hp.php",R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 2 pagina(s) ['PRODUCT_PAGE'],"page:accesspro-fs1000speed.php,q-silent-max-eagle-3-4-hp.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/alumina-1.jpg,"page:glg-porte-industriali.php,kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php,puertas-rapidas.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 3 pagina(s) ['BRAND_PAGE', 'CATEGORY_PAGE', 'PRODUCT_PAGE']","page:glg-porte-industriali.php,kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php,puertas-rapidas.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/apilable.jpg,"page:infraca-quality-doors.php,rapida-apilable.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 2 pagina(s) ['BRAND_PAGE', 'PRODUCT_PAGE']","page:infraca-quality-doors.php,rapida-apilable.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/apilable2.jpg,page:rapida-apilable.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:rapida-apilable.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/apple-touch-icon-114x114.png,page:header.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['LEGACY_INTERNAL'],page:header.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/apple-touch-icon-57x57.png,page:header.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['LEGACY_INTERNAL'],page:header.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/apple-touch-icon-72x72.png,page:header.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['LEGACY_INTERNAL'],page:header.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/ascendentes.jpg,page:residencial.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['CATEGORY_PAGE'],page:residencial.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/bix.jpg,page:bix-al-antena-externa-433-mhz.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:bix-al-antena-externa-433-mhz.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/blindada.png,page:puertas-blindadas.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puertas-blindadas.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/blindada3.png,page:puertas-blindadas.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puertas-blindadas.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/blindadas.jpg,"page:blindadas.php,centros-comerciales.php,doorlock.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 5 pagina(s) ['BRAND_PAGE', 'CATEGORY_PAGE', 'PRODUCT_PAGE']","page:blindadas.php,centros-comerciales.php,doorlock.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/com.jpg,page:com-programadores-digitales-y-rotativos.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:com-programadores-digitales-y-rotativos.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/comercial.jpg,"page:sellos-para-anden-shelter-de-soporte-flexible.php,sellos-para-anden.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 2 pagina(s) ['CATEGORY_PAGE', 'PRODUCT_PAGE']","page:sellos-para-anden-shelter-de-soporte-flexible.php,sellos-para-anden.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/construccion.png,page:coleccion-classic.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:coleccion-classic.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/coritna_plana.png,page:dockman.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['BRAND_PAGE'],page:dockman.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/cortina-620.jpg,"page:cortina-serie-620.php,overhead-door.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 2 pagina(s) ['BRAND_PAGE', 'PRODUCT_PAGE']","page:cortina-serie-620.php,overhead-door.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/cortina-670.jpg,"page:cortina-de-seguridad-670.php,cortinas-enrollables-industriales.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 2 pagina(s) ['CATEGORY_PAGE', 'PRODUCT_PAGE']","page:cortina-de-seguridad-670.php,cortinas-enrollables-industriales.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/cortina-670t.png,page:cortina-de-seguridad-670.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:cortina-de-seguridad-670.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/cortina-671.jpg,"page:cortina-de-seguridad-671.php,cortinas-enrollables-industriales.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 2 pagina(s) ['CATEGORY_PAGE', 'PRODUCT_PAGE']","page:cortina-de-seguridad-671.php,cortinas-enrollables-industriales.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/cortina-671t.png,page:cortina-de-seguridad-671.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:cortina-de-seguridad-671.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/cortina-685.jpg,"page:centros-comerciales.php,cortinas-enrollables-industriales.php,cortinas-ventiladas-685.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 3 pagina(s) ['CATEGORY_PAGE', 'PRODUCT_PAGE']","page:centros-comerciales.php,cortinas-enrollables-industriales.php,cortinas-ventiladas-685.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/cortina-aluminio.jpg,"page:cortina-en-aluminio-serie-511-521.php,cortinas-enrollables-industriales.php,overhead-door.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 3 pagina(s) ['BRAND_PAGE', 'CATEGORY_PAGE', 'PRODUCT_PAGE']","page:cortina-en-aluminio-serie-511-521.php,cortinas-enrollables-industriales.php,overhead-door.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/cortina-serie-620.jpg,page:serie-620.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:serie-620.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/cortina_europea.png,"page:centros-comerciales.php,cortina-europea.php,cortinas-enrollables-industriales.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 4 pagina(s) ['BRAND_PAGE', 'CATEGORY_PAGE', 'PRODUCT_PAGE']","page:centros-comerciales.php,cortina-europea.php,cortinas-enrollables-industriales.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/cross-3e.jpg,"page:cross-3e.php,ditec-neos-y-neos.php",R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 2 pagina(s) ['PRODUCT_PAGE'],"page:cross-3e.php,ditec-neos-y-neos.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/cross18.jpg,page:sg-onixx-600.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:sg-onixx-600.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/dab.jpg,page:wel-aotmatizacion-de-puertas-peatonales-pequena-y-robusta.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:wel-aotmatizacion-de-puertas-peatonales-pequena-y-robusta.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/descarga-1.jpg,page:rytec.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['BRAND_PAGE'],page:rytec.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/detalle_de_cuadros.png,page:coleccion-classic.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:coleccion-classic.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/detalle_plana.png,page:cortina-plana.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:cortina-plana.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/detector.jpg,page:detector-de-masas-max-eagle.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:detector-de-masas-max-eagle.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/ditecc.jpg,page:luxo-robusto-e-incansable-para-servicios-intensivos-para-hojas-de-hasta-5-m.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:luxo-robusto-e-incansable-para-servicios-intensivos-para-hojas-de-hasta-5-m.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/door-operator-rhx-1.jpg,page:operadores-para-puerta-corrediza-industrial.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['CATEGORY_PAGE'],page:operadores-para-puerta-corrediza-industrial.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/e3720.jpg,page:puertas-seccionales-industriales.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['CATEGORY_PAGE'],page:puertas-seccionales-industriales.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/energy-series-intellicore-824x610-1.jpg,page:clopay.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['BRAND_PAGE'],page:clopay.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/energy.jpg,page:energy-series-with-intellicore-37171-3-4.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:energy-series-with-intellicore-37171-3-4.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/energy2.jpg,page:energy-series-with-intellicore-3720-3724-3722.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:energy-series-with-intellicore-3720-3724-3722.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/estandar.jpg,"page:centros-comerciales.php,puertas-salida-emergencia.php",R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 2 pagina(s) ['CATEGORY_PAGE'],"page:centros-comerciales.php,puertas-salida-emergencia.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/estandar.png,page:puerta-estandar.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puerta-estandar.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/europea.jpg,page:cortina-europea.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:cortina-europea.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/explo.png,page:puerta-contra-explosion.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puerta-contra-explosion.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/fast.jpg,"page:fast-seal-high-performance-door.php,puertas-rapidas.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 2 pagina(s) ['CATEGORY_PAGE', 'PRODUCT_PAGE']","page:fast-seal-high-performance-door.php,puertas-rapidas.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/fasts.jpg,page:fast-seal-high-performance-door.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:fast-seal-high-performance-door.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/favicon.png,page:header.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['LEGACY_INTERNAL'],page:header.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/fire-rated-door-630.jpg,"page:cortina-serie-630.php,cortinas-enrollables-industriales.php,overhead-door.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 3 pagina(s) ['BRAND_PAGE', 'CATEGORY_PAGE', 'PRODUCT_PAGE']","page:cortina-serie-630.php,cortinas-enrollables-industriales.php,overhead-door.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/fire-rated.jpg,"page:cortinas-enrollables-industriales.php,fire-rated-doors-firestar-models-700-700c.php,industrial.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 4 pagina(s) ['BRAND_PAGE', 'CATEGORY_PAGE', 'PRODUCT_PAGE']","page:cortinas-enrollables-industriales.php,fire-rated-doors-firestar-models-700-700c.php,industrial.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/fire-ratedt.jpg,page:fire-rated-doors-firestar-models-700-700c.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:fire-rated-doors-firestar-models-700-700c.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/forma.png,page:cortina-europea.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:cortina-europea.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/foto_puerta.png,page:overhead-door.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['BRAND_PAGE'],page:overhead-door.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/foto_puertas_lisa-1.png,"page:clopay.php,overhead-door.php,wayne-dalton.php",R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 3 pagina(s) ['BRAND_PAGE'],"page:clopay.php,overhead-door.php,wayne-dalton.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/fotoceldas.jpg,page:fotoceldas.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:fotoceldas.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/fotos_a_cuadros.png,page:coleccion-classic.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:coleccion-classic.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/holandesa.png,page:puerta-holandesa.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puerta-holandesa.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/hospital.png,page:puerta-para-hospital.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puerta-para-hospital.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/incendio.png,page:puertas-contra-incendio.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puertas-contra-incendio.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/industrial-brown-sectional-steel-model-424-432.jpg,"page:puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php,puertas-seccionales-industriales.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 2 pagina(s) ['CATEGORY_PAGE', 'PRODUCT_PAGE']","page:puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php,puertas-seccionales-industriales.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/industrial-series-520-deep-ribbed-24x12-window-white-garage-door.jpg,page:clopay.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['BRAND_PAGE'],page:clopay.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/labio.jpg,"page:dockman.php,equipos-y-accesorios-para-anden-de-carga.php,labio-de-elevacion-mecanico-dockman.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 4 pagina(s) ['BRAND_PAGE', 'CATEGORY_PAGE', 'PRODUCT_PAGE']","page:dockman.php,equipos-y-accesorios-para-anden-de-carga.php,labio-de-elevacion-mecanico-dockman.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/lan.jpg,page:lan-4-sistema-de-teclado-con-combinacion-digital.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:lan-4-sistema-de-teclado-con-combinacion-digital.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/lan7.jpg,page:lan-7-sistema-de-mando-de-proximidad-de-tarjetas-con-tecnologia-transponder.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:lan-7-sistema-de-mando-de-proximidad-de-tarjetas-con-tecnologia-transponder.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/lazo.jpg,page:lab-9-detectores-de-volumen-de-metal-loop.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:lab-9-detectores-de-volumen-de-metal-loop.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/lift.jpg,"page:industrial.php,lift-master-mod-h.php,lift-master.php",R09_MEDIA_OWNER_PENDING,"PUBLIC_SOURCE desde 5 pagina(s) ['BRAND_PAGE', 'CATEGORY_PAGE', 'PRODUCT_PAGE']","page:industrial.php,lift-master-mod-h.php,lift-master.php",H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/lin2.jpg,page:lab-4-fotocelulas-de-rayos-infrarrojos.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:lab-4-fotocelulas-de-rayos-infrarrojos.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/liso_rayas.png,page:coleccion-modern-steel.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:coleccion-modern-steel.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
media,asset:images/logo-black-big@2x.png,page:header.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['LEGACY_INTERNAL'],page:header.php,H3-D02c-PAGE-OWNERSHIP,Q01,Medio referenciado por pagina cuyo propietario final no esta decidido.
