source_type,source_key,rule_id,old_action,new_action,evidence,result
media,asset:multimedia/imagenes/categorias/4743716b36d08853d49c8cdb4c43b932ec851f53.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/4743716b36d08853d49c8cdb4c43b932ec851f53.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=36",APPLIED
media,asset:multimedia/imagenes/categorias/4c6bb8fc4dc4cfb9ac3cd319aaa4e90bd9bc4290.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/4c6bb8fc4dc4cfb9ac3cd319aaa4e90bd9bc4290.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=15",APPLIED
media,asset:multimedia/imagenes/categorias/4cecb81fc859ba53c31452341aa945cb0a739f32.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/4cecb81fc859ba53c31452341aa945cb0a739f32.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=136",APPLIED
media,asset:multimedia/imagenes/categorias/515b43c73aa1c45d1bf85899211f9a437fede341.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/515b43c73aa1c45d1bf85899211f9a437fede341.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=116",APPLIED
media,asset:multimedia/imagenes/categorias/57916324f5c6bdf483e67a51dc944c6604195e81.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/57916324f5c6bdf483e67a51dc944c6604195e81.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=76",APPLIED
media,asset:multimedia/imagenes/categorias/5c05ee88500e24495e6b148467b18d61a10ff979.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/5c05ee88500e24495e6b148467b18d61a10ff979.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=128",APPLIED
media,asset:multimedia/imagenes/categorias/6289170103009cfee50408d11cacac9708d82806.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/6289170103009cfee50408d11cacac9708d82806.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=120",APPLIED
media,asset:multimedia/imagenes/categorias/62d26b7dcc4290671a007978a3e7cb7893218226.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/62d26b7dcc4290671a007978a3e7cb7893218226.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=44",APPLIED
media,asset:multimedia/imagenes/categorias/6aa14c2ecbd51294160da91cd0916109846e0a65.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/6aa14c2ecbd51294160da91cd0916109846e0a65.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=88",APPLIED
media,asset:multimedia/imagenes/categorias/73e404c9ef4bc5a5e6a3576c4f2c0f7ed9b44fda.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/73e404c9ef4bc5a5e6a3576c4f2c0f7ed9b44fda.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=100|132",APPLIED
media,asset:multimedia/imagenes/categorias/7970c0c0dd68e0beb8cb5debc8ab8bf3112bc1c7.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/7970c0c0dd68e0beb8cb5debc8ab8bf3112bc1c7.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=48",APPLIED
media,asset:multimedia/imagenes/categorias/85289e572e3a01ca44fd21d11895fc064badcb98.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/85289e572e3a01ca44fd21d11895fc064badcb98.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=136",APPLIED
media,asset:multimedia/imagenes/categorias/87a7f2f411790a4bc6e59e8b63c0ee37904a5610.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/87a7f2f411790a4bc6e59e8b63c0ee37904a5610.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=108",APPLIED
media,asset:multimedia/imagenes/categorias/8c12a4fa46746e8273fa31b0446dc58c4e45f9ab.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/8c12a4fa46746e8273fa31b0446dc58c4e45f9ab.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=60|68",APPLIED
media,asset:multimedia/imagenes/categorias/92f0a121e30874685886bc84d73b8a0095a12d51.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/92f0a121e30874685886bc84d73b8a0095a12d51.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=52",APPLIED
media,asset:multimedia/imagenes/categorias/9518132905db9212212811e71bedbdb1335865ea.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/9518132905db9212212811e71bedbdb1335865ea.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=124",APPLIED
media,asset:multimedia/imagenes/categorias/95559418eeb6380d3d63011f2133abdafd7ad83b.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/95559418eeb6380d3d63011f2133abdafd7ad83b.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=148",APPLIED
media,asset:multimedia/imagenes/categorias/9989990198bbae12dadf41624629613e330c4a4e.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/9989990198bbae12dadf41624629613e330c4a4e.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=52",APPLIED
media,asset:multimedia/imagenes/categorias/9a569da63e3a813779fc89cab5bace690d727013.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/9a569da63e3a813779fc89cab5bace690d727013.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=48",APPLIED
media,asset:multimedia/imagenes/categorias/9aa38823e5b22f19d72fa30337e9b3f497cc70e2.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/9aa38823e5b22f19d72fa30337e9b3f497cc70e2.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=11",APPLIED
media,asset:multimedia/imagenes/categorias/9b7e698f83991a058eccae73a155559aab8814f2.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/9b7e698f83991a058eccae73a155559aab8814f2.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=84",APPLIED
media,asset:multimedia/imagenes/categorias/9d9a20408df6436de90f0aa343b1a735684da6bf.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/9d9a20408df6436de90f0aa343b1a735684da6bf.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=92",APPLIED
media,asset:multimedia/imagenes/categorias/9f2f4d7601bb79d991cf17d788513fe458d891d3.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/9f2f4d7601bb79d991cf17d788513fe458d891d3.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=60|68",APPLIED
media,asset:multimedia/imagenes/categorias/a1ca3275f32c31d7e6a3c8f597d1a18a53516e63.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/a1ca3275f32c31d7e6a3c8f597d1a18a53516e63.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=104",APPLIED
media,asset:multimedia/imagenes/categorias/a4633a99aa959e57a39bda53a945844932c4053e.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/a4633a99aa959e57a39bda53a945844932c4053e.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=15",APPLIED
media,asset:multimedia/imagenes/categorias/a4dcd01b6e1434b3b7e1cea35d72cf3430b134b4.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/a4dcd01b6e1434b3b7e1cea35d72cf3430b134b4.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=76",APPLIED
media,asset:multimedia/imagenes/categorias/a677a5e6752184987a95b860f7c32f53270407f0.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/a677a5e6752184987a95b860f7c32f53270407f0.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=144",APPLIED
media,asset:multimedia/imagenes/categorias/af80b503771468234ea3335ed9a79f053ac97ac9.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/af80b503771468234ea3335ed9a79f053ac97ac9.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=152",APPLIED
media,asset:multimedia/imagenes/categorias/b0b0544e480122ffd155693ea3e945cff098a235.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/b0b0544e480122ffd155693ea3e945cff098a235.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=72",APPLIED
media,asset:multimedia/imagenes/categorias/b0febde0c13d86cada3c1dc5a24f75d0bf60b9c2.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/b0febde0c13d86cada3c1dc5a24f75d0bf60b9c2.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=36",APPLIED
media,asset:multimedia/imagenes/categorias/b20676a561943df5b36736c402a5944725d918c6.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/b20676a561943df5b36736c402a5944725d918c6.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=104",APPLIED
media,asset:multimedia/imagenes/categorias/b84c70fd47dcc2b46b4e518727ce00f0ea8a6356.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/b84c70fd47dcc2b46b4e518727ce00f0ea8a6356.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=11",APPLIED
media,asset:multimedia/imagenes/categorias/b8c2dada643f433f713d22becd5ffb6cdd48d070.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/b8c2dada643f433f713d22becd5ffb6cdd48d070.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=100|132",APPLIED
media,asset:multimedia/imagenes/categorias/b9267d54f7219a984975ba83c28f39687b7165c6.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/b9267d54f7219a984975ba83c28f39687b7165c6.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=56",APPLIED
media,asset:multimedia/imagenes/categorias/ba3733d69089dc21936987cf281bc5fd9c013d81.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/ba3733d69089dc21936987cf281bc5fd9c013d81.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=140",APPLIED
media,asset:multimedia/imagenes/categorias/bb8dc4ea32bd7893747008de1764e061f142e02b.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/bb8dc4ea32bd7893747008de1764e061f142e02b.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=64",APPLIED
media,asset:multimedia/imagenes/categorias/be2f311aa92f08c08c00fe0cfc8730fe8253fb59.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/be2f311aa92f08c08c00fe0cfc8730fe8253fb59.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=120",APPLIED
media,asset:multimedia/imagenes/categorias/c1d9f151ac7e02157706645db82b208f9d1746c6.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/c1d9f151ac7e02157706645db82b208f9d1746c6.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=144",APPLIED
media,asset:multimedia/imagenes/categorias/c5d84c5a35b526d95808f39db16aae6f392aa052.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/c5d84c5a35b526d95808f39db16aae6f392aa052.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=27",APPLIED
media,asset:multimedia/imagenes/categorias/c6e1bc82ea0d1f22a98704a7fdacfcf17e14b498.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/c6e1bc82ea0d1f22a98704a7fdacfcf17e14b498.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=84",APPLIED
media,asset:multimedia/imagenes/categorias/cabf3ce04f2934cf3dc33b386f7936919c1e9369.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/cabf3ce04f2934cf3dc33b386f7936919c1e9369.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=56",APPLIED
media,asset:multimedia/imagenes/categorias/cbd6a7cacb8c2a97d286305d91a35621f578ccb4.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/cbd6a7cacb8c2a97d286305d91a35621f578ccb4.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=124",APPLIED
media,asset:multimedia/imagenes/categorias/cd72ab26741874ce0f7e1436cdbdb6940f05bc64.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/cd72ab26741874ce0f7e1436cdbdb6940f05bc64.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=56",APPLIED
media,asset:multimedia/imagenes/categorias/d1cf6a11d7781492d7225cf00c38395192f7c60e.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/d1cf6a11d7781492d7225cf00c38395192f7c60e.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=27",APPLIED
media,asset:multimedia/imagenes/categorias/d3406d2e8ecb6d2c64e6862e3ed1cfe460479186.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/d3406d2e8ecb6d2c64e6862e3ed1cfe460479186.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=36",APPLIED
media,asset:multimedia/imagenes/categorias/d4f4f265a05df2f5187a19261fd861dad02ff37a.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/d4f4f265a05df2f5187a19261fd861dad02ff37a.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=112",APPLIED
media,asset:multimedia/imagenes/categorias/d8068e9397735dbea2a0cc443121d94f5bb84777.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/d8068e9397735dbea2a0cc443121d94f5bb84777.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=88",APPLIED
media,asset:multimedia/imagenes/categorias/dc8d44b9494086c831a15a937bf5b1cfde2036e3.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/dc8d44b9494086c831a15a937bf5b1cfde2036e3.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=156",APPLIED
media,asset:multimedia/imagenes/categorias/dc93d255b816ed859bc35d8634a7b813182876ea.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/dc93d255b816ed859bc35d8634a7b813182876ea.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=64",APPLIED
media,asset:multimedia/imagenes/categorias/de0ab21bc8d4da24a8f93d247024b0d564addacd.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/de0ab21bc8d4da24a8f93d247024b0d564addacd.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=160",APPLIED
media,asset:multimedia/imagenes/categorias/dec91cdc543e16578bf8e7e7c7656ff85ffafdcf.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/dec91cdc543e16578bf8e7e7c7656ff85ffafdcf.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=136",APPLIED
media,asset:multimedia/imagenes/categorias/e0735c5d3fa243e3b3a3508b05c171ad43c482a0.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/e0735c5d3fa243e3b3a3508b05c171ad43c482a0.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=52",APPLIED
media,asset:multimedia/imagenes/categorias/e43141f69bf9d40f2183f4c5d8f6626e33078301.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/e43141f69bf9d40f2183f4c5d8f6626e33078301.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=92",APPLIED
media,asset:multimedia/imagenes/categorias/e5f6663418ee3dd23acffb6ea3c3d74f5c3cfc77.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/e5f6663418ee3dd23acffb6ea3c3d74f5c3cfc77.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=148",APPLIED
media,asset:multimedia/imagenes/categorias/eb2659b20e91eaa450fef682e711ee86df90f3fb.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/eb2659b20e91eaa450fef682e711ee86df90f3fb.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=140",APPLIED
media,asset:multimedia/imagenes/categorias/ec94a4e6c0c1c2c0b129da280cbd23040f67882c.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/ec94a4e6c0c1c2c0b129da280cbd23040f67882c.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=64",APPLIED
media,asset:multimedia/imagenes/categorias/ed63d21ccf2da2fdcf0ffdef6bb5a8138902ae22.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/ed63d21ccf2da2fdcf0ffdef6bb5a8138902ae22.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=88",APPLIED
media,asset:multimedia/imagenes/categorias/eeb79ca05b58fd631fb4b77d54b5be389d4813ca.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/eeb79ca05b58fd631fb4b77d54b5be389d4813ca.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=124",APPLIED
media,asset:multimedia/imagenes/categorias/ef8c44cdf31af7e683bbafb5b1b8fff0e60c4d5c.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/ef8c44cdf31af7e683bbafb5b1b8fff0e60c4d5c.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=80",APPLIED
media,asset:multimedia/imagenes/categorias/f62f5e05331c33d8d6ca84d6f7118f721f9f3c87.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/f62f5e05331c33d8d6ca84d6f7118f721f9f3c87.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=11",APPLIED
media,asset:multimedia/imagenes/categorias/f80727c474896741a8038054fb09744fe57aa71e.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/f80727c474896741a8038054fb09744fe57aa71e.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=72",APPLIED
media,asset:multimedia/imagenes/categorias/fd40705f125e9b9d50b5c585274bbd71518a148e.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/fd40705f125e9b9d50b5c585274bbd71518a148e.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=96",APPLIED
media,asset:multimedia/imagenes/categorias/fe89240b1721fc0410e023f5873f2f34aefc110d.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/categorias/fe89240b1721fc0410e023f5873f2f34aefc110d.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=96",APPLIED
media,asset:multimedia/imagenes/productos/0099cc357ac5ec7a9ac634a9340559a877ae2bfe.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/0099cc357ac5ec7a9ac634a9340559a877ae2bfe.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=579",APPLIED
media,asset:multimedia/imagenes/productos/00bc282b6c3e4bc3f44edb0a0090381b4a1871f6.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/00bc282b6c3e4bc3f44edb0a0090381b4a1871f6.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=490",APPLIED
media,asset:multimedia/imagenes/productos/00e4add1010b274fe68755addced6372d5ed3f1b.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/00e4add1010b274fe68755addced6372d5ed3f1b.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1045|1132|419",APPLIED
media,asset:multimedia/imagenes/productos/017ec857c44863b7dd8669df1a0ccf664e13333a.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/017ec857c44863b7dd8669df1a0ccf664e13333a.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=760",APPLIED
media,asset:multimedia/imagenes/productos/029f3af9b38f6de9dedfacf27a27f0626f6da812.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/029f3af9b38f6de9dedfacf27a27f0626f6da812.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1164|583|795",APPLIED
media,asset:multimedia/imagenes/productos/03539e99ececb14a41092403988b20f23fa3dc34.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/03539e99ececb14a41092403988b20f23fa3dc34.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1303",APPLIED
